Record Date,Creditor Agency Name,Agency ID,Agency Site Type Code,Agency Site ID,Agency Site Name,Source Agency Alpha,Source Agency Numeric,Source Agency Site ID,Agency Name,Payment Agency ID,Agency Type Code,Payment Source Description,Payment Source Code,Payment Category Description,Payment Type Description,Payment Type Code,Payment Type ID,Debt Type Code,Debt Type Description,Taxable Indicator,Total Gross Amount,Total Net Amount,Total Gross Count,Total Net Count,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-10-01,State of Maryland - SIT,236,State,MD02,MD-02-MARYLAND COMPTROLLER OF TREASURY,MD,2G,02,U.S. Government Printing Office,60,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,5836.00,5836.00,1,1,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD02,MD-02-MARYLAND COMPTROLLER OF TREASURY,MD,04,02,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,6925.19,6925.19,21,21,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD02,MD-02-MARYLAND COMPTROLLER OF TREASURY,MD,04,02,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,ST,STATE TAX,Y,2214.85,2214.85,36,36,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD01,MD-01-MARYLAND COMPTROLLER OF TREASURY,MD,ST,01,SURFACE TRANSPORTATION BOARD,276,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,449.87,449.87,1,1,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD02,MD-02-MARYLAND COMPTROLLER OF TREASURY,MD,71,02,Department of Health & Human Svcs,153,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,2680.34,2680.34,1,1,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD02,MD-02-MARYLAND COMPTROLLER OF TREASURY,MD,51,02,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,ST,STATE TAX,Y,200.00,200.00,1,1,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD02,MD-02-MARYLAND COMPTROLLER OF TREASURY,MD,51,02,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,ST,STATE TAX,Y,9358.25,8994.07,13,12,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD02,MD-02-MARYLAND COMPTROLLER OF TREASURY,MD,46,02,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,447.67,447.67,1,1,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD03,MD-03-MARYLAND COMPTROLLER OF TREASURY,MD,04,03,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,19453.86,19453.86,2,2,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD03,MD-03-MARYLAND COMPTROLLER OF TREASURY,MD,04,03,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,ST,STATE TAX,Y,169.10,169.10,3,3,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD02,MD-02-MARYLAND COMPTROLLER OF TREASURY,MD,NV,02,Department of the Navy,251,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,1276.50,1276.50,1,1,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD02,MD-02-MARYLAND COMPTROLLER OF TREASURY,MD,AR,02,Department of the Army,188,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,12735.00,12735.00,1,1,2023,1,2022,4,10,01
2022-10-01,Michigan Dept of Treasury - SIT,238,State,MI01,MI-01-MICHIGAN DEPT OF TREASURY,MI,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,ST,STATE TAX,Y,553398.96,545344.84,848,835,2023,1,2022,4,10,01
2022-10-01,State of Maine Revenue Svcs - SIT,237,State,ME01,ME-01-MAINE REVENUE SERVICES,ME,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,ST,STATE TAX,Y,84444.39,83162.58,75,73,2023,1,2022,4,10,01
2022-10-01,State of Maine Revenue Svcs - SIT,237,State,ME01,ME-01-MAINE REVENUE SERVICES,ME,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,ST,STATE TAX,Y,72731.76,72731.76,75,75,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD03,MD-03-MARYLAND COMPTROLLER OF TREASURY,MD,51,03,Internal Revenue Service,132,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,75662.44,75662.44,1,1,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,1W,01,Department of Justice,40,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,ST,STATE TAX,Y,160.81,160.81,3,3,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,1O,01,Admin. Ofc. of the U.S. Courts,32,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,33.98,33.98,1,1,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,10,01,Department of the Treasury / BPD,10,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,3241.55,3241.55,4,4,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,ST,STATE TAX,Y,320972.21,317418.48,326,323,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,47,01,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,2076.50,2076.50,8,8,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,46,01,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,128364.15,127731.52,107,106,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,84,01,Bureau of Indian Affairs,166,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,324.75,324.75,2,2,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,82,01,Department of the Interior,164,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,1835.00,1835.00,3,3,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,71,01,Department of Health & Human Svcs,153,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,50.00,50.00,1,1,2023,1,2022,4,10,01
2022-10-01,Minnesota Dept of Revenue - SIT,239,State,MN01,MN-01-MINNESOTA DEPARTMENT OF REVENUE,MN,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,ST,STATE TAX,Y,291897.67,283120.78,306,293,2023,1,2022,4,10,01
2022-10-01,Mississippi Dept of Revenue - SIT,242,State,MS01,MS-01-MISSISSIPPI STATE TAX COMMISSION,MS,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,ST,STATE TAX,Y,3011.90,3011.90,4,4,2023,1,2022,4,10,01
2022-10-01,Mississippi Dept of Revenue - SIT,242,State,MS01,MS-01-MISSISSIPPI STATE TAX COMMISSION,MS,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,ST,STATE TAX,Y,952.40,952.40,3,3,2023,1,2022,4,10,01
2022-10-01,Missouri Dept of Revenue - SIT,240,State,MO03,MO-03-MISSOURI DEPARTMENT OF REVENUE,MO,51,03,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,ST,STATE TAX,Y,3243.07,3243.07,10,10,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,04,01,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,28480.86,28480.86,123,123,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,04,01,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,OS,OTHER STATE,N,8198.81,8198.81,58,58,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,03,01,Dept. of Health & Human Services,3,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,0.70,0.70,1,1,2023,1,2022,4,10,01
2022-10-01,Montana Department of Revenue - SIT,243,State,MT01,MT-01-MONTANA DEPARTMENT OF REVENUE,MT,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,ST,STATE TAX,Y,34912.79,34404.86,37,36,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,10,01,Department of the Treasury / BPD,10,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,1315.93,1315.93,3,3,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,09,01,United States Department of Justice,9,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,4314.56,4314.56,7,7,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,07,01,Dept of Housing & Urban Development,7,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,OS,OTHER STATE,N,544.87,284.25,1,0,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,06,01,Small Business Administration,6,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,2532.11,2495.30,6,5,2023,1,2022,4,10,01
2022-10-01,USDA National Finance Center,122,Federal,47F1,47-F1-USDA-NFC,47,1D,F1,Transportation Security Admin.,22,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,1769.53,1769.53,5,5,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,1D,01,Transportation Security Admin.,22,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,1941.83,1941.83,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,13,01,Defense Finance and Acct. Svc.,12,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,OS,OTHER STATE,N,638.83,638.83,2,2,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,12,01,Defense Finance and Accounting Svc.,11,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,9926.31,9926.31,14,14,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,11,01,Department of Treasury,7881,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,1218.27,1218.27,2,2,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,26,01,U.S. Customs & Border Protection,50,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,370.00,370.00,4,4,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,26,01,U.S. Customs & Border Protection,50,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,OS,OTHER STATE,N,448.06,-63.22,1,-3,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,23,01,U.S. Department of State,47,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,4.86,4.86,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,20,01,US Department of Energy,44,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,4766.35,4766.35,3,3,2023,1,2022,4,10,01
2022-10-01,USDA National Finance Center,122,Federal,47F1,47-F1-USDA-NFC,47,1O,F1,Admin. Ofc. of the U.S. Courts,32,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,389.78,389.78,2,2,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,2G,01,U.S. Government Printing Office,60,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,8691.76,8691.76,7,7,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,2F,01,National Mediation Board,59,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,2.10,2.10,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,29,01,Department of Commerce,53,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,6.27,6.27,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,28,01,USDA Food and Nutrition Service,52,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,0.43,0.43,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,34,01,Environmental Protection Agency,84,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,775.00,775.00,2,2,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,32,01,U. S. Department of Commerce,82,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,1339.13,1339.13,2,2,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,30,01,U. S. Secret Service,80,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,747.85,747.85,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,2X,01,Library of Congress,77,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,5.49,5.49,2,2,2023,1,2022,4,10,01
2022-10-01,USDA National Finance Center,122,Federal,47F1,47-F1-USDA-NFC,47,20,F1,US Department of Energy,44,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,30.00,30.00,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,3U,01,Consumer Finance Protection Board,109,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,9.61,9.61,2,2,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,3E,01,"DFAS - GFEBS, P2P",93,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,19872.24,19872.24,3,3,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,38,01,Smithsonian Institution,88,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,431.91,431.91,4,4,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,47,01,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,2393.25,2393.25,11,11,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,46,01,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,1315.03,1315.03,3,3,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,46,01,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,OS,OTHER STATE,N,2551.23,2551.23,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,33JS,33-JS-DMSOC - EAST,33,K2,JS,Commonwealth of Kentucky - SRP,221,State,State Vendor,NSV,NTDO,State Vendor,NS,5,FN,FEDERAL NON-TAX,N,497.55,497.55,1,1,2023,1,2022,4,10,01
2022-10-01,New Mexico Tax and Rev Dept - SIT,250,State,NM01,NM-01-NM TAXATION & REVENUE DEPT. (IIT),NM,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,ST,STATE TAX,Y,163737.59,159282.38,175,170,2023,1,2022,4,10,01
2022-10-01,New Mexico Tax and Rev Dept - SIT,250,State,NM01,NM-01-NM TAXATION & REVENUE DEPT. (IIT),NM,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,ST,STATE TAX,Y,123354.50,122870.92,124,122,2023,1,2022,4,10,01
2022-10-01,New Jersey Div of Taxation - SIT,249,State,NJ01,NJ-01-NEW JERSEY DIVISION OF TAXATION,NJ,99,01,Bureau of Fiscal Service,181,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,2020.62,2020.62,1,1,2023,1,2022,4,10,01
2022-10-01,New Jersey Div of Taxation - SIT,249,State,NJ01,NJ-01-NEW JERSEY DIVISION OF TAXATION,NJ,90,01,Dept. of Transportation,172,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,304.38,304.38,1,1,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SRP,233,State,M208,M2-08-STATE OF MARYLAND - CCU,M2,32,08,U. S. Department of Commerce,82,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,2106.41,2106.41,3,3,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SRP,233,State,M208,M2-08-STATE OF MARYLAND - CCU,M2,31,08,National Science Foundation,81,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,79.83,79.83,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,04,01,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,ST,STATE TAX,Y,32.85,32.85,1,1,2023,1,2022,4,10,01
2022-10-01,NYS Dept of Taxation and Fin - SIT,252,State,NY01,NY-01-NYS DEPT. OF TAXATION & FINANCE,NY,03,01,Dept. of Health & Human Services,3,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,1496.41,1496.41,1,1,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SRP,233,State,M208,M2-08-STATE OF MARYLAND - CCU,M2,41,08,United States Postal Service,116,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,OS,OTHER STATE,N,1459.20,1459.20,5,5,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SRP,233,State,M208,M2-08-STATE OF MARYLAND - CCU,M2,3W,08,District of Columbia Courts,111,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,197.00,197.00,2,2,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SRP,233,State,M208,M2-08-STATE OF MARYLAND - CCU,M2,3G,08,DHS - Science and Technology,95,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,172.50,172.50,1,1,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SRP,233,State,M208,M2-08-STATE OF MARYLAND - CCU,M2,3E,08,"DFAS - GFEBS, P2P",93,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,6276.76,6276.76,11,11,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SRP,233,State,M208,M2-08-STATE OF MARYLAND - CCU,M2,51,08,Internal Revenue Service,132,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,659.16,659.16,2,2,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SRP,233,State,M208,M2-08-STATE OF MARYLAND - CCU,M2,47,08,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,1438.46,1438.46,6,6,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD01,MD-01-MARYLAND COMPTROLLER OF TREASURY,MD,75,01,NASA Headquarters,157,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,1237.51,1237.51,5,5,2023,1,2022,4,10,01
2022-10-01,State of Maryland - SIT,236,State,MD01,MD-01-MARYLAND COMPTROLLER OF TREASURY,MD,71,01,Department of Health & Human Svcs,153,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,ST,STATE TAX,Y,2656.32,2656.32,24,24,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,33JS,33-JS-DMSOC - EAST,33,51,JS,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,2610.55,-1968.41,9,7,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,59,01,Securities and Exchange Commission,140,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,6922.41,6922.41,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,53,01,Department of the Treasury,134,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,3144.39,3144.39,5,5,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,51,01,Internal Revenue Service,132,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,166.25,166.25,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,50,01,U.S. Dept of the Treasury,131,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,7959.91,7959.91,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,33JS,33-JS-DMSOC - EAST,33,51,JS,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,476.89,476.89,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,73,01,U.S. Department of Justice  BOP,155,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,118.08,118.08,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,71,01,Department of Health & Human Svcs,153,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,62420.93,62420.93,12,12,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,71,01,Department of Health & Human Svcs,153,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,OS,OTHER STATE,N,2299.99,2299.99,2,2,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,84,01,Bureau of Indian Affairs,166,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,2865.53,2865.53,6,6,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,82,01,Department of the Interior,164,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,69.26,69.26,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,81,01,Department of the Interior,163,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,653.99,653.99,1,1,2023,1,2022,4,10,01
2022-10-01,State of New Jersey - SRP,244,State,N301,N3-01-STATE OF NEW JERSEY,N3,77,01,U.S. Department of Justice,159,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,OS,OTHER STATE,N,37.93,37.93,1,1,2023,1,2022,4,10,01
2022-10-01,PA Labor and Industry - OUCBP,261,State,P401,P4-01-PA OFC. OF UNEMPLOYMENT COMP. BEN.,P4,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,UC,UNEMPLOYMENT COMP,Y,133446.93,120936.75,103,99,2023,1,2022,4,10,01
2022-10-01,PA Labor and Industry - OUCBP,261,State,P401,P4-01-PA OFC. OF UNEMPLOYMENT COMP. BEN.,P4,51,01,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,UC,UNEMPLOYMENT COMP,Y,46454.09,46454.09,55,55,2023,1,2022,4,10,01
2022-10-01,Pennsylvania Dept of Labor - UIC,260,State,P2TX,P2-TX-PENNSYLVANIA DEPT OF LAB - UIC TAX,P2,51,TX,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,UC,UNEMPLOYMENT COMP,Y,27325.11,24780.84,51,45,2023,1,2022,4,10,01
